UniqueID,ParcelID,LandUse,PropertyAddress,SaleDate,SalePrice,LegalReference,SoldAsVacant,OwnerName,OwnerAddress,Acreage,TaxDistrict,LandValue,BuildingValue,TotalValue,YearBuilt,Bedrooms,FullBath,HalfBath,PropertySplitAddress,PropertyAddressSplitCity,OwnerSplitAddress,OwnerAddressSplitCity,OwnerAddressSplitState
18407,"034 09 0 159.00","SINGLE FAMILY","411  JANETTE CT, GOODLETTSVILLE",14-07-23,81000,20140728-0066998,No,"HINGER, ROBERT ALAN","411  JANETTE CT, GOODLETTSVILLE, TN",0.36,"CITY OF GOODLETTSVILLE",22000,66700,88700,1969,3,1,0,"411  JANETTE CT"," GOODLETTSVILLE","411  JANETTE CT",GOODLETTSVILLE,TN
53166,"034 10 0 064.00","SINGLE FAMILY","336 DINWIDDIE  DR, MADISON",16-08-26,147000,20160831-0091348,No,"BEARD, DERRICK & TIFFANY","336  DINWIDDIE DR, MADISON, TN",0.18,"GENERAL SERVICES DISTRICT",15300,87000,103300,1967,3,1,0,"336 DINWIDDIE  DR"," MADISON","336  DINWIDDIE DR",MADISON,TN
48775,"034 10 0 067.00","SINGLE FAMILY","344 DINWIDDIE  DR, MADISON",16-05-20,84250,20160524-0051791,No,"RODRIGUEZ, ISABEL LOZA","344  DINWIDDIE DR, MADISON, TN",0.16,"GENERAL SERVICES DISTRICT",15300,56700,73300,1965,3,1,0,"344 DINWIDDIE  DR"," MADISON","344  DINWIDDIE DR",MADISON,TN
43118,"034 13 0 077.00",DUPLEX,"171  WELWORTH ST, MADISON",16-01-29,350000,20160204-0010954,No,"JACK STRAW PROPERTIES, LLC","171  WELWORTH ST, MADISON, TN",0.14,"GENERAL SERVICES DISTRICT",15300,34100,49400,1966,4,2,0,"171  WELWORTH ST"," MADISON","171  WELWORTH ST",MADISON,TN
43119,"034 13 0 087.00",DUPLEX,"131  WELWORTH ST, MADISON",16-01-29,350000,20160204-0010954,No,"JACK STRAW PROPERTIES, LLC","131  WELWORTH ST, MADISON, TN",0.13,"GENERAL SERVICES DISTRICT",15300,32800,48100,1980,4,2,0,"131  WELWORTH ST"," MADISON","131  WELWORTH ST",MADISON,TN
46925,"034 13 0 090.00","VACANT RESIDENTIAL LAND","119  WELWORTH ST, MADISON",16-04-05,16500,20160408-0033688,Yes,"HERRERA, RAUL GARCIA","119  WELWORTH ST, MADISON, TN",0.15,"GENERAL SERVICES DISTRICT",11500,0,11500,0,0,0,0,"119  WELWORTH ST"," MADISON","119  WELWORTH ST",MADISON,TN
43120,"034 13 0 110.00",DUPLEX,"162  WELWORTH ST, MADISON",16-01-29,350000,20160204-0010954,No,"JACK STRAW PROPERTIES, LLC","162  WELWORTH ST, MADISON, TN",0.26,"GENERAL SERVICES DISTRICT",15300,42700,58000,1966,4,2,0,"162  WELWORTH ST"," MADISON","162  WELWORTH ST",MADISON,TN
54633,"034 13 0 112.00","VACANT RESIDENTIAL LAND","172 WELWORTH  ST, MADISON",16-09-30,22500,20161021-0111341,No,"RAMIREZ, REINA ELICIA","172  WELWORTH ST, MADISON, TN",0.13,"GENERAL SERVICES DISTRICT",15300,0,15300,0,0,0,0,"172 WELWORTH  ST"," MADISON","172  WELWORTH ST",MADISON,TN
33062,"034 13 0 115.00","SINGLE FAMILY","1417  FLORENCE AVE, MADISON",15-06-26,91500,20150702-0064130,No,"MENJIVAR, JOSE J.","1417  FLORENCE AVE, MADISON, TN",0.11,"GENERAL SERVICES DISTRICT",15300,77200,92500,1970,3,1,0,"1417  FLORENCE AVE"," MADISON","1417  FLORENCE AVE",MADISON,TN
48776,"034 13 0 128.00","VACANT RESIDENTIAL LAND","0 MCKINLEY  ST, MADISON",16-05-31,29750,20160623-0064231,No,"ABLE BUILDERS, INC.","0  MCKINLEY ST, MADISON, TN",0.15,"GENERAL SERVICES DISTRICT",15300,0,15300,0,0,0,0,"0 MCKINLEY  ST"," MADISON","0  MCKINLEY ST",MADISON,TN
48777,"034 13 0 129.00","VACANT RESIDENTIAL LAND","0 MCKINLEY  ST, MADISON",16-05-31,29750,20160623-0064232,No,"RABIEI, MOJTABA","0  MCKINLEY ST, MADISON, TN",0.15,"GENERAL SERVICES DISTRICT",15300,0,15300,0,0,0,0,"0 MCKINLEY  ST"," MADISON","0  MCKINLEY ST",MADISON,TN
44099,"034 13 0 149.00",DUPLEX,"120 A  MCKINLEY ST, MADISON",16-02-05,110000,20160222-0016486,No,"TAYLOR, VINCENT E. & SHARON L.","120 A MCKINLEY ST, MADISON, TN",0.15,"GENERAL SERVICES DISTRICT",15300,58000,73300,1981,4,2,0,"120 A  MCKINLEY ST"," MADISON","120 A MCKINLEY ST",MADISON,TN
15572,"034 13 0 150.00",DUPLEX,"122 A  MCKINLEY ST, MADISON",14-05-09,58500,20140516-0042201,No,"SACRAMENTO PROPERTIES, LLC","122 A MCKINLEY ST, MADISON, TN",0.15,"GENERAL SERVICES DISTRICT",15300,47100,62400,1981,2,2,0,"122 A  MCKINLEY ST"," MADISON","122 A MCKINLEY ST",MADISON,TN
33063,"034 13 0 161.00","SINGLE FAMILY","125  ODETTE ST, MADISON",15-06-10,58000,20150611-0055131,No,"KGB RENTALS, INC.","125  ODETTE ST, MADISON, TN",0.13,"GENERAL SERVICES DISTRICT",15300,62200,77500,1963,3,1,0,"125  ODETTE ST"," MADISON","125  ODETTE ST",MADISON,TN
4550,"034 13 0 181.00","SINGLE FAMILY","1213  FLORENCE AVE, MADISON",13-06-06,36850,20130611-0059145,No,"KGB RENTALS, INC.","1213  FLORENCE AVE, MADISON, TN",0.13,"GENERAL SERVICES DISTRICT",15300,64300,79600,1978,3,1,0,"1213  FLORENCE AVE"," MADISON","1213  FLORENCE AVE",MADISON,TN
8008,"034 13 0 185.00","SINGLE FAMILY","1386  FLORENCE AVE, MADISON",13-09-10,64900,20130912-0096187,No,"JACKSON, JOHN A., IV & YOLANDER B.","1386  FLORENCE AVE, MADISON, TN",0.15,"GENERAL SERVICES DISTRICT",15300,81600,97900,1983,3,1,1,"1386  FLORENCE AVE"," MADISON","1386  FLORENCE AVE",MADISON,TN
26241,"034 13 0 189.00","SINGLE FAMILY","1400  FLORENCE AVE, MADISON",15-01-28,121708,20150212-0013046,No,"CURTO, JONATHON M.","1400  FLORENCE AVE, MADISON, TN",0.13,"GENERAL SERVICES DISTRICT",15300,92300,107600,1950,2,2,0,"1400  FLORENCE AVE"," MADISON","1400  FLORENCE AVE",MADISON,TN
9819,"034 13 0 195.00","SINGLE FAMILY","1420  FLORENCE AVE, MADISON",13-11-19,30000,20131205-0123932,No,"RUNION, JONATHAN DANIEL","1420  FLORENCE AVE, MADISON, TN",0.14,"GENERAL SERVICES DISTRICT",15300,34500,49800,1959,3,1,0,"1420  FLORENCE AVE"," MADISON","1420  FLORENCE AVE",MADISON,TN
43121,"034 13 0 198.00",DUPLEX,"208  WELWORTH ST, MADISON",16-01-29,350000,20160204-0010954,No,"JACK STRAW PROPERTIES, LLC","208  WELWORTH ST, MADISON, TN",0.21,"GENERAL SERVICES DISTRICT",15300,35400,50700,1968,4,2,0,"208  WELWORTH ST"," MADISON","208  WELWORTH ST",MADISON,TN
48778,"034 13 0 202.00","SINGLE FAMILY","401 JANETTE  CT, GOODLETTSVILLE",16-05-06,162000,20160516-0048448,No,"PATTON, JUSTIN S. & PATTERSON, CHANEL","401  JANETTE CT, GOODLETTSVILLE, TN",0.44,"CITY OF GOODLETTSVILLE",22000,70000,92000,1969,3,1,0,"401 JANETTE  CT"," GOODLETTSVILLE","401  JANETTE CT",GOODLETTSVILLE,TN
29506,"034 13 0 215.00","SINGLE FAMILY","200  AURORA AVE, MADISON",15-04-20,100000,20150422-0035994,No,"LEITSCH, JESS T. & WATERS, ALEXANDRA D.","200  AURORA AVE, MADISON, TN",0.2,"GENERAL SERVICES DISTRICT",15300,98500,113800,1962,3,1,0,"200  AURORA AVE"," MADISON","200  AURORA AVE",MADISON,TN
2097,"034 13 0 221.00","SINGLE FAMILY","221  EDGEMEADE DR, MADISON",13-04-16,60000,20130425-0041004,No,"NIELSEN, MICHAEL JAMES","221  EDGEMEADE DR, MADISON, TN",0.2,"GENERAL SERVICES DISTRICT",15300,75300,90600,1964,3,1,0,"221  EDGEMEADE DR"," MADISON","221  EDGEMEADE DR",MADISON,TN
43122,"034 13 0 229.00","SINGLE FAMILY","210  EDGEMEADE DR, MADISON",16-01-08,88000,20160111-0002416,No,"TEAS, CHARLES FRANKLIN","210  EDGEMEADE DR, MADISON, TN",0.13,"GENERAL SERVICES DISTRICT",15300,65500,81600,1969,3,1,0,"210  EDGEMEADE DR"," MADISON","210  EDGEMEADE DR",MADISON,TN
43123,"034 13 0 243.00",DUPLEX,"180  WELWORTH ST, MADISON",16-01-29,350000,20160204-0010954,No,"JACK STRAW PROPERTIES, LLC","180  WELWORTH ST, MADISON, TN",0.24,"GENERAL SERVICES DISTRICT",15300,41900,57200,1983,4,2,0,"180  WELWORTH ST"," MADISON","180  WELWORTH ST",MADISON,TN
4551,"034 13 0 264.00","ZERO LOT LINE","518  MACFIE CT, MADISON",13-06-18,72000,20130624-0064693,No,"PIPKIN, TERRY, JR. & STELLA","518  MACFIE CT, MADISON, TN",0.18,"GENERAL SERVICES DISTRICT",17200,76900,94100,1984,2,2,0,"518  MACFIE CT"," MADISON","518  MACFIE CT",MADISON,TN
52004,"034 13 0 266.00","ZERO LOT LINE","510 MACFIE  CT, MADISON",16-07-15,95000,20160720-0074565,No,"ELKINS, VICKIE","510  MACFIE CT, MADISON, TN",0.13,"GENERAL SERVICES DISTRICT",17200,76900,94100,1984,2,2,1,"510 MACFIE  CT"," MADISON","510  MACFIE CT",MADISON,TN
54634,"034 13 0 277.00","SINGLE FAMILY","400 MONTICELLO  AVE, MADISON",16-09-19,209900,20160920-0099126,No,"HASSEBROEK, CARTER & HOLMAN, KATHRYN","400  MONTICELLO AVE, MADISON, TN",0.26,"GENERAL SERVICES DISTRICT",24500,96800,121700,1999,2,2,0,"400 MONTICELLO  AVE"," MADISON","400  MONTICELLO AVE",MADISON,TN
27173,"034 13 0 281.00","SINGLE FAMILY","617  MONTICELLO CT, MADISON",15-02-13,169900,20150223-0015124,No,"JOHNSON, TARYN & NICHOLAS","617  MONTICELLO CT, MADISON, TN",0.35,"GENERAL SERVICES DISTRICT",24500,105000,129500,1999,3,3,0,"617  MONTICELLO CT"," MADISON","617  MONTICELLO CT",MADISON,TN
22762,"034 13 0 286.00","SINGLE FAMILY","608  MONTICELLO CT, MADISON",14-10-08,170000,20141009-0093887,No,"POTTER, PETER C., JR.","608  MONTICELLO CT, MADISON, TN",0.26,"GENERAL SERVICES DISTRICT",24500,101300,125800,1998,3,3,0,"608  MONTICELLO CT"," MADISON","608  MONTICELLO CT",MADISON,TN
29507,"034 13 0 289.00","SINGLE FAMILY","408  MONTICELLO AVE, MADISON",15-04-24,125000,20150427-0037464,No,"BENDER, JONATHAN G.","408  MONTICELLO AVE, MADISON, TN",0.28,"GENERAL SERVICES DISTRICT",24500,76700,101200,1998,3,2,0,"408  MONTICELLO AVE"," MADISON","408  MONTICELLO AVE",MADISON,TN
27174,"034 13 0 291.00","SINGLE FAMILY","1333  APPLE VALLEY RD, MADISON",15-02-06,139900,20150211-0012569,No,"HENDERSON, THOMAS BRADLEY IV","1333  APPLE VALLEY RD, MADISON, TN",0.31,"GENERAL SERVICES DISTRICT",24500,93400,117900,1997,3,2,0,"1333  APPLE VALLEY RD"," MADISON","1333  APPLE VALLEY RD",MADISON,TN
16952,"034 14 0 003.00","SINGLE FAMILY","307  DINWIDDIE DR, MADISON",14-06-12,85000,20140612-0051298,No,"DICANDIO, RONDA LYNN","307  DINWIDDIE DR, MADISON, TN",0.25,"GENERAL SERVICES DISTRICT",15300,67800,84500,1968,2,1,0,"307  DINWIDDIE DR"," MADISON","307  DINWIDDIE DR",MADISON,TN
15573,"034 14 0 004.00","SINGLE FAMILY","309  DINWIDDIE DR, MADISON",14-05-13,75000,20140516-0042189,No,"HAMMOND, BOYD FRANKLIN","309  DINWIDDIE DR, MADISON, TN",0.25,"GENERAL SERVICES DISTRICT",15300,54200,69500,1968,2,1,0,"309  DINWIDDIE DR"," MADISON","309  DINWIDDIE DR",MADISON,TN
16953,"034 14 0 025.00","SINGLE FAMILY","303  AURORA AVE, MADISON",14-06-13,116000,20140617-0052592,No,"HOWARD, JERRY & ROBBIE","303  AURORA AVE, MADISON, TN",0.16,"GENERAL SERVICES DISTRICT",15300,96300,111600,1967,3,1,0,"303  AURORA AVE"," MADISON","303  AURORA AVE",MADISON,TN
11714,"034 14 0 026.00","SINGLE FAMILY","301  AURORA AVE, MADISON",14-01-28,116000,20140131-0008690,No,"SANCHEZ-GONZALEZ, HIGINIO & CAMPOS, LEONOR TOLENTINO","301  AURORA AVE, MADISON, TN",0.17,"GENERAL SERVICES DISTRICT",15300,113200,129300,1965,2,2,0,"301  AURORA AVE"," MADISON","301  AURORA AVE",MADISON,TN
21332,"034 14 0 045.00","SINGLE FAMILY","1417  BAIN DR, MADISON",14-09-23,86000,20140925-0088571,No,"MCCARTHY, KELLY","1417  BAIN DR, MADISON, TN",0.15,"GENERAL SERVICES DISTRICT",15300,69700,85000,1967,2,1,0,"1417  BAIN DR"," MADISON","1417  BAIN DR",MADISON,TN
52005,"034 14 0 053.00","SINGLE FAMILY","319 AURORA  AVE, MADISON",16-07-14,129900,20160726-0076578,No,"FUNEZ REALTY INVESTMENT, LLC","319  AURORA AVE, MADISON, TN",0.18,"GENERAL SERVICES DISTRICT",15300,104700,120000,1966,3,1,0,"319 AURORA  AVE"," MADISON","319  AURORA AVE",MADISON,TN
28184,"034 14 0 055.00","SINGLE FAMILY","315  AURORA AVE, MADISON",15-03-13,131000,20150327-0026538,No,"MICHAEL, COLLIN & CHELSEA","315  AURORA AVE, MADISON, TN",0.16,"GENERAL SERVICES DISTRICT",15300,94200,111000,1967,2,1,0,"315  AURORA AVE"," MADISON","315  AURORA AVE",MADISON,TN
48779,"034 14 0 063.00","SINGLE FAMILY","1410 BAIN  DR, MADISON",16-05-19,80000,20160524-0052005,No,"CANFIELD, DONNA","1410  BAIN DR, MADISON, TN",0.18,"GENERAL SERVICES DISTRICT",15300,102800,129700,1966,3,1,0,"1410 BAIN  DR"," MADISON","1410  BAIN DR",MADISON,TN
56076,"034 14 0 063.00","SINGLE FAMILY","1410 BAIN  DR, MADISON",16-10-24,150900,20161026-0113000,No,"CANFIELD, DONNA","1410  BAIN DR, MADISON, TN",0.18,"GENERAL SERVICES DISTRICT",15300,102800,129700,1966,3,1,0,"1410 BAIN  DR"," MADISON","1410  BAIN DR",MADISON,TN
41961,"034 14 0 064.00","SINGLE FAMILY","1408  BAIN DR, MADISON",15-12-15,103000,20151217-0126989,No,"BUTLER, ROGER D.","1408  BAIN DR, MADISON, TN",0.18,"GENERAL SERVICES DISTRICT",15300,84800,102200,1967,2,1,0,"1408  BAIN DR"," MADISON","1408  BAIN DR",MADISON,TN
29508,"034 14 0A 004.00","SINGLE FAMILY","612  BETTY LOU DR, MADISON",15-04-29,174471,20150504-0039843,No,,,0,,0,0,0,0,0,0,0,"612  BETTY LOU DR"," MADISON",,,
7027,"034 14 0A 006.00","VACANT RES LAND","604  BETTY LOU DR, MADISON",13-08-12,70000,20130823-0088931,Yes,,,0,,0,0,0,0,0,0,0,"604  BETTY LOU DR"," MADISON",,,
33064,"034 14 0A 008.00","SINGLE FAMILY","601  BETTY LOU DR, MADISON",15-06-29,184900,20150706-0065005,No,,,0,,0,0,0,0,0,0,0,"601  BETTY LOU DR"," MADISON",,,
54635,"034 14 0A 008.00","SINGLE FAMILY","601 BETTY LOU  DR, MADISON",16-09-29,219900,20161004-0104354,No,,,0,,0,0,0,0,0,0,0,"601 BETTY LOU  DR"," MADISON",,,
21333,"034 14 0A 009.00","SINGLE FAMILY","605  BETTY LOU DR, MADISON",14-09-17,150000,20140924-0087873,No,,,0,,0,0,0,0,0,0,0,"605  BETTY LOU DR"," MADISON",,,
31229,"034 14 0A 018.00","SINGLE FAMILY","733  MAYLENE DR, MADISON",15-05-01,162500,20150511-0042564,No,,,0,,0,0,0,0,0,0,0,"733  MAYLENE DR"," MADISON",,,
40688,"034 14 0A 021.00","SINGLE FAMILY","745  MAYLENE DR, MADISON",15-11-04,191000,20151112-0115210,No,,,0,,0,0,0,0,0,0,0,"745  MAYLENE DR"," MADISON",,,
33065,"034 14 0A 022.00","SINGLE FAMILY","753  MAYLENE DR, MADISON",15-06-17,176000,20150624-0060652,No,,,0,,0,0,0,0,0,0,0,"753  MAYLENE DR"," MADISON",,,
44100,"034 14 0A 023.00","SINGLE FAMILY","757  MAYLENE DR, MADISON",16-02-03,189900,20160208-0011929,No,,,0,,0,0,0,0,0,0,0,"757  MAYLENE DR"," MADISON",,,
44101,"034 14 0A 025.00","SINGLE FAMILY","756  MAYLENE DR, MADISON",16-02-19,187000,20160225-0018077,No,,,0,,0,0,0,0,0,0,0,"756  MAYLENE DR"," MADISON",,,
50629,"034 14 0A 026.00","SINGLE FAMILY","752 MAYLENE  DR, MADISON",16-06-29,199900,20160705-0068235,No,,,0,,0,0,0,0,0,0,0,"752 MAYLENE  DR"," MADISON",,,
52006,"034 14 0A 027.00","SINGLE FAMILY","748 MAYLENE  DR, MADISON",16-07-07,199900,20160712-0071212,No,,,0,,0,0,0,0,0,0,0,"748 MAYLENE  DR"," MADISON",,,
56077,"034 14 0A 035.00","SINGLE FAMILY","716 MAYLENE  DR, MADISON",16-10-13,165000,20161019-0110282,No,,,0,,0,0,0,0,0,0,0,"716 MAYLENE  DR"," MADISON",,,
7028,"034 14 0A 037.00","VACANT RES LAND","1505  STONEY RIVER LN, MADISON",13-08-12,70000,20130823-0088931,Yes,,,0,,0,0,0,0,0,0,0,"1505  STONEY RIVER LN"," MADISON",,,
53167,"034 14 0A 037.00","SINGLE FAMILY","1505 STONEY RIVER  LN, MADISON",16-08-08,182000,20160812-0083972,No,,,0,,0,0,0,0,0,0,0,"1505 STONEY RIVER  LN"," MADISON",,,
29509,"034 14 0A 039.00","SINGLE FAMILY","1513  STONEY RIVER LN, MADISON",15-04-20,190000,20150422-0035843,No,,,0,,0,0,0,0,0,0,0,"1513  STONEY RIVER LN"," MADISON",,,
54636,"034 14 0A 044.00","SINGLE FAMILY","1805 STABLE  CT, MADISON",16-09-06,190000,20160908-0094458,No,,,0,,0,0,0,0,0,0,0,"1805 STABLE  CT"," MADISON",,,
54637,"034 14 0A 054.00","SINGLE FAMILY","1528 STONEY RIVER  LN, MADISON",16-09-16,207400,20160926-0101076,No,,,0,,0,0,0,0,0,0,0,"1528 STONEY RIVER  LN"," MADISON",,,
14641,"034 16 0 009.00","SINGLE FAMILY","100  WARREN DR, OLD HICKORY",14-04-02,89600,20140404-0028003,No,"SPICKARD, JEREMY V.","100  WARREN DR, OLD HICKORY, TN",0.34,"GENERAL SERVICES DISTRICT",17000,62200,79200,1951,2,1,0,"100  WARREN DR"," OLD HICKORY","100  WARREN DR","OLD HICKORY",TN
42171,"034 16 0A 001.00","SINGLE FAMILY","201  WARREN CT, OLD HICKORY",15-12-04,249900,20151211-0124646,No,,,0,,0,0,0,0,0,0,0,"201  WARREN CT"," OLD HICKORY",,,
44263,"034 16 0A 003.00","VACANT RESIDENTIAL LAND","209  WARREN CT, OLD HICKORY",16-02-04,130000,20160205-0011327,Yes,,,0,,0,0,0,0,0,0,0,"209  WARREN CT"," OLD HICKORY",,,
56286,"034 16 0A 004.00","VACANT RESIDENTIAL LAND","213 WARREN  CT, OLD HICKORY",16-10-07,39750,20161011-0107485,Yes,,,0,,0,0,0,0,0,0,0,"213 WARREN  CT"," OLD HICKORY",,,
44264,"034 16 0A 004.00","VACANT RESIDENTIAL LAND","213 WARREN  CT, OLD HICKORY",16-02-04,130000,20160205-0011327,Yes,,,0,,0,0,0,0,0,0,0,"213 WARREN  CT"," OLD HICKORY",,,
54877,"034 16 0A 005.00","VACANT RESIDENTIAL LAND","212 WARREN  CT, OLD HICKORY",16-09-09,39750,20160915-0097220,Yes,,,0,,0,0,0,0,0,0,0,"212 WARREN  CT"," OLD HICKORY",,,
44265,"034 16 0A 005.00","VACANT RESIDENTIAL LAND","212  WARREN CT, OLD HICKORY",16-02-04,130000,20160205-0011327,Yes,,,0,,0,0,0,0,0,0,0,"212  WARREN CT"," OLD HICKORY",,,
44266,"034 16 0A 006.00","VACANT RESIDENTIAL LAND","208  WARREN CT, OLD HICKORY",16-02-04,130000,20160205-0011327,Yes,,,0,,0,0,0,0,0,0,0,"208  WARREN CT"," OLD HICKORY",,,
54878,"034 16 0A 007.00","VACANT RESIDENTIAL LAND","204 WARREN  CT, OLD HICKORY",16-09-09,39750,20160929-0102836,Yes,,,0,,0,0,0,0,0,0,0,"204 WARREN  CT"," OLD HICKORY",,,
44267,"034 16 0A 007.00","VACANT RESIDENTIAL LAND","204  WARREN CT, OLD HICKORY",16-02-04,130000,20160205-0011327,Yes,,,0,,0,0,0,0,0,0,0,"204  WARREN CT"," OLD HICKORY",,,
6969,"040 09 0A 010.00","SINGLE FAMILY","2620  HOUSTON LN, WHITES CREEK",13-08-23,325000,20130827-0090071,No,,,0,,0,0,0,0,0,0,0,"2620  HOUSTON LN"," WHITES CREEK",,,
4493,"040 09 0A 015.00","VACANT RES LAND","725  HARDYS CT, WHITES CREEK",13-06-11,38000,20130612-0060003,Yes,,,0,,0,0,0,0,0,0,0,"725  HARDYS CT"," WHITES CREEK",,,
12382,"040 09 0A 015.00","SINGLE FAMILY","725  HARDYS CT, WHITES CREEK",14-02-13,280000,20140225-0015934,No,,,0,,0,0,0,0,0,0,0,"725  HARDYS CT"," WHITES CREEK",,,
5777,"040 09 0A 016.00","SINGLE FAMILY","729  HARDYS CT, WHITES CREEK",13-07-01,279900,20130705-0069857,No,,,0,,0,0,0,0,0,0,0,"729  HARDYS CT"," WHITES CREEK",,,
4494,"040 09 0A 017.00","SINGLE FAMILY","732  HARDYS CT, WHITES CREEK",13-06-28,269900,20130703-0069266,No,,,0,,0,0,0,0,0,0,0,"732  HARDYS CT"," WHITES CREEK",,,
8879,"040 09 0A 018.00","SINGLE FAMILY","728  HARDYS CT, WHITES CREEK",13-10-24,275000,20131029-0112409,No,,,0,,0,0,0,0,0,0,0,"728  HARDYS CT"," WHITES CREEK",,,
8880,"040 09 0A 019.00","VACANT RES LAND","724  HARDYS CT, WHITES CREEK",13-10-15,299900,20131017-0108586,No,,,0,,0,0,0,0,0,0,0,"724  HARDYS CT"," WHITES CREEK",,,
8881,"040 09 0A 020.00","VACANT RES LAND","720  HARDYS CT, WHITES CREEK",13-10-25,299900,20131029-0112301,No,,,0,,0,0,0,0,0,0,0,"720  HARDYS CT"," WHITES CREEK",,,
8882,"040 09 0A 021.00","VACANT RES LAND","716  HARDYS CT, WHITES CREEK",13-10-15,279900,20131018-0109060,No,,,0,,0,0,0,0,0,0,0,"716  HARDYS CT"," WHITES CREEK",,,
19778,"040 09 0A 022.00","SINGLE FAMILY","708  HARDYS CT, WHITES CREEK",14-08-06,258900,20140818-0074282,No,,,0,,0,0,0,0,0,0,0,"708  HARDYS CT"," WHITES CREEK",,,
10759,"041 00 0 005.00","SINGLE FAMILY","1330  OLD HICKORY BLVD, NASHVILLE",13-12-23,80000,20140106-0001266,No,"HAEHN, THOMAS","1330  OLD HICKORY BLVD, NASHVILLE, TN",0.9,"GENERAL SERVICES DISTRICT",42500,65600,110100,1945,3,1,0,"1330  OLD HICKORY BLVD"," NASHVILLE","1330  OLD HICKORY BLVD",NASHVILLE,TN
33037,"041 00 0 007.00","SINGLE FAMILY","1312  OLD HICKORY BLVD, NASHVILLE",15-06-25,175000,20150630-0062978,No,"MCABEE, THOMAS OLIVER & CARIN D.","1312  OLD HICKORY BLVD, NASHVILLE, TN",1.7,"GENERAL SERVICES DISTRICT",59500,99200,162300,1950,3,2,0,"1312  OLD HICKORY BLVD"," NASHVILLE","1312  OLD HICKORY BLVD",NASHVILLE,TN
53127,"041 00 0 010.00","SINGLE FAMILY","1296 OLD HICKORY  BLVD, NASHVILLE",16-08-29,106000,20160831-0091317,No,"HAMPTON, MATTHEW","1296  OLD HICKORY BLVD, NASHVILLE, TN",0.44,"GENERAL SERVICES DISTRICT",34000,79200,115300,1960,3,1,0,"1296 OLD HICKORY  BLVD"," NASHVILLE","1296  OLD HICKORY BLVD",NASHVILLE,TN
40670,"041 00 0 030.01","RESIDENTIAL COMBO/MISC","0  CREEK TRAIL DR, WHITES CREEK",15-11-06,49500,20151110-0114313,Yes,"BARBEE, PATRICIA ANN & RICKY","4127  CREEK TRAIL DR, WHITES CREEK, TN",1.46,"GENERAL SERVICES DISTRICT",48500,0,48500,0,0,0,0,"0  CREEK TRAIL DR"," WHITES CREEK","4127  CREEK TRAIL DR","WHITES CREEK",TN
18375,"041 00 0 032.00","SINGLE FAMILY","4136  BRICK CHURCH PIKE, WHITES CREEK",14-07-30,187000,20140805-0070073,No,"JACKSON, CRAIG F.","4136  BRICK CHURCH PIKE, WHITES CREEK, TN",5.74,"GENERAL SERVICES DISTRICT",80600,76000,177500,1900,2,1,0,"4136  BRICK CHURCH PIKE"," WHITES CREEK","4136  BRICK CHURCH PIKE","WHITES CREEK",TN
53128,"041 00 0 033.00","SINGLE FAMILY","4112 BRICK CHURCH  PIKE, WHITES CREEK",16-08-05,250000,20160809-0082614,No,"BRUENING, ERIC & KELSIE","4112  BRICK CHURCH PIKE, WHITES CREEK, TN",9.79,"GENERAL SERVICES DISTRICT",83200,53300,152600,1986,3,2,0,"4112 BRICK CHURCH  PIKE"," WHITES CREEK","4112  BRICK CHURCH PIKE","WHITES CREEK",TN
36513,"041 00 0 062.04","SINGLE FAMILY","1297  OLD HICKORY BLVD, NASHVILLE",15-08-21,120500,20150824-0085231,No,"BROWN, BRITTANY & GREEN, LADASHA","1297  OLD HICKORY BLVD, NASHVILLE, TN",0.47,"GENERAL SERVICES DISTRICT",34000,81000,116400,1964,3,1,0,"1297  OLD HICKORY BLVD"," NASHVILLE","1297  OLD HICKORY BLVD",NASHVILLE,TN
53129,"041 00 0 138.00","VACANT RESIDENTIAL LAND","4120 BRICK CHURCH  PIKE, WHITES CREEK",16-08-05,250000,20160809-0082614,No,"BRUENING, ERIC & KELSIE","4120  BRICK CHURCH PIKE, WHITES CREEK, TN",3.93,"GENERAL SERVICES DISTRICT",67000,0,67000,0,0,0,0,"4120 BRICK CHURCH  PIKE"," WHITES CREEK","4120  BRICK CHURCH PIKE","WHITES CREEK",TN
7005,"041 01 0A 012.00","SINGLE FAMILY","5049  COBBLESTONE CREEK DR, WHITES CREEK",13-08-13,115000,20130820-0087477,No,,,0,,0,0,0,0,0,0,0,"5049  COBBLESTONE CREEK DR"," WHITES CREEK",,,
26221,"041 01 0A 016.00","SINGLE FAMILY","5044  COBBLESTONE CREEK DR, WHITES CREEK",15-01-26,192000,20150129-0008728,No,,,0,,0,0,0,0,0,0,0,"5044  COBBLESTONE CREEK DR"," WHITES CREEK",,,
4527,"041 01 0A 019.00","SINGLE FAMILY","5032  COBBLESTONE CREEK DR, WHITES CREEK",13-06-21,163900,20130624-0064678,No,,,0,,0,0,0,0,0,0,0,"5032  COBBLESTONE CREEK DR"," WHITES CREEK",,,
53130,"041 01 0A 021.00","SINGLE FAMILY","5101 RYAN ALLEN  CIR, WHITES CREEK",16-08-19,200000,20160824-0088705,No,,,0,,0,0,0,0,0,0,0,"5101 RYAN ALLEN  CIR"," WHITES CREEK",,,
45296,"041 01 0A 041.00","SINGLE FAMILY","5433  DANIEL RAY DR, WHITES CREEK",16-03-11,165000,20160316-0024946,No,,,0,,0,0,0,0,0,0,0,"5433  DANIEL RAY DR"," WHITES CREEK",,,
